label,sentence,sample_index
0,directed without the expected flair or imagination by hong kong master john woo windtalkers airs just about every cliche in the war movie compendium across its indulgent two hour and fifteen minute length,3695
0,as an entertainment destination for the general public kung pow sets a new benchmark for lameness,3702
0,irwin and his director never come up with an adequate reason why we should pay money for what we can get on television for free,3715
0,a light engaging comedy that fumbles away almost all of its accumulated enjoyment with a crucial third act miscalculation,3716
1,cedar somewhat defuses this provocative theme by submerging it in a hoary love triangle,3717
0,stale first act scrooge story blatant product placement some very good comedic songs strong finish dumb fart jokes,3729
0,unsurprisingly the way this all works out makes the women look more like stereotypical caretakers and moral teachers instead of serious athletes,3730
1,gets better after foster leaves that little room,3734
0,but i had a lot of problems with this movie,3742
0,plotless collection of moronic stunts is by far the worst movie of the year,3745
0,parker updates the setting in an attempt to make the film relevant today without fully understanding what it was that made the story relevant in the first place,3747
1,it s sort of a 21st century morality play with a latino hip hop beat,3748
0,but the second half of the movie really goes downhill,3749
0,the script falls back on too many tried and true shenanigans that hardly distinguish it from the next teen comedy,3751
0,the film starts promisingly but the ending is all too predictable and far too cliched to really work,3752
1,there are enough throwaway references to faith and rainbows to plant smile button faces on that segment of the populace that made a walk to remember a niche hit,3762
0,the cumulative effect of the movie is repulsive and depressing,3765
1,director tom dey demonstrated a knack for mixing action and idiosyncratic humor in his charming 2000 debut shanghai noon but showtime s uninspired send up of tv cop show cliches mostly leaves him shooting blanks,3778
0,while easier to sit through than most of jaglom s self conscious and gratingly irritating films it s still tainted by cliches painful improbability and murky points,3781
0,about as enjoyable i would imagine as searching for a quarter in a giant pile of elephant feces positively dreadful,3782
0,surprisingly considering that baird is a former film editor the movie is rather choppy,3793
0,a humorless journey into a philosophical void,3796
0,just as the lousy tarantino imitations have subsided here comes the first lousy guy ritchie imitation,3797
0,shows holmes has the screen presence to become a major league leading lady but the movie itself is an underachiever a psychological mystery that takes its sweet time building to a climax that s scarcely a surprise by the time it arrives,3799
0,ultimately the movie is too heady for children and too preachy for adults,3800
0,a piece of mildly entertaining inoffensive fluff that drifts aimlessly for 90 minutes before lodging in the cracks of that ever growing category unembarrassing but unmemorable,3802
0,what little grace rifkin s tale of precarious skid row dignity achieves is pushed into the margins by predictable plotting and tiresome histrionics,3806
0,unfortunately kapur modernizes a e w mason s story to suit the sensibilities of a young american a decision that plucks the four feathers bare,3808
0,a mechanical action comedy whose seeming purpose is to market the charismatic jackie chan to even younger audiences,3811
0,none of this so called satire has any sting to it as if woody is afraid of biting the hand that has finally to some extent warmed up to him,3818
1,hugh grant s act is so consuming that sometimes it s difficult to tell who the other actors in the movie are,3821
0,when a movie asks you to feel sorry for mick jagger s sex life it already has one strike against it,3825
0,silly stuff all mixed up together like a term paper from a kid who ca n t quite distinguish one sci fi work from another,3834
0,the town has kind of an authentic feel but each one of these people stand out and everybody else is in the background and it just seems manufactured to me and artificial,3835
0,it all looks and plays like a 40 million version of a game you re more likely to enjoy on a computer,3841
0,given the fact that virtually no one is bound to show up at theatres for it the project should have been made for the tube,3851
0,there may have been a good film in trouble every day but it is not what is on the screen,3854
0,you leave feeling like you ve endured a long workout without your pulse ever racing,3860
0,weirdly broomfield has compelling new material but he does n t unveil it until the end after endless scenes of him wheedling reluctant witnesses and pointing his camera through the smeared windshield of his rental car,3867
1,eventually arrives at its heart as simple self reflection meditation,3868
0,blue crush is so prolonged and boring it is n t even close to being the barn burningly bad movie it promised it would be,3877
0,zellweger s whiny pouty lipped poof faced and spindly attempt at playing an ingenue makes her nomination as best actress even more of a an a,3886
0,instead of building to a laugh riot we are left with a handful of disparate funny moments of no real consequence,3893
0,simply put there should have been a more compelling excuse to pair susan sarandon and goldie hawn,3898
1,as an actor s showcase hart s war has much to recommend it even if the top billed willis is not the most impressive player,3912
0,the misery of these people becomes just another voyeuristic spectacle to be consumed and forgotten,3918
0,a markedly inactive film city is conversational bordering on confessional,3922
0,nohe has made a decent intro documentary but he feels like a spectator and not a participant,3928
0,apparently designed as a reverie about memory and regret but the only thing you ll regret is remembering the experience of sitting through it,3929
0,this is n t even a movie we can enjoy as mild escapism it is one in which fear and frustration are provoked to intolerable levels,3940
0,and it s not that funny which is just generally insulting,3942
0,this is a remake by the numbers linking a halfwit plot to a series of standup routines in which wilson and murphy show how funny they could have been in a more ambitious movie,3945
0,there s a reason why halftime is only fifteen minutes long,3946
0,and in a sense that s a liability,3952
0,writer director stephen gaghan has made the near fatal mistake of being what the english call too clever by half,3958
0,jackass is a vulgar and cheap looking version of candid camera staged for the marquis de sade set,3962
0,with zoe clarke williams s lackluster thriller new best friend who needs enemies,3966
0,hip hop prison thriller of stupefying absurdity,3968
0,an uneven mix of dark satire and childhood awakening,3969
0,the problem is the needlessly poor quality of its archival prints and film footage,3971
0,like a soft drink that s been sitting open too long it s too much syrup and not enough fizz,3973
0,the re enactments however fascinating they may be as history are too crude to serve the work especially well,3980
0,too smart to ignore but a little too smugly superior to like this could be a movie that ends up slapping its target audience in the face by shooting itself in the foot,3984
0,the adventures of pluto nash is a whole lot of nada,3988
1,a film neither bitter nor sweet neither romantic nor comedic neither warm nor fuzzy,3995
0,we never truly come to care about the main characters and whether or not they ll wind up together and michele s spiritual quest is neither amusing nor dramatic enough to sustain interest,3997
0,too bad maggio could n t come up with a better script,3999
1,an improvement on the feeble examples of big screen poke mania that have preceded it,4006
0,the package in which this fascinating and timely content comes wrapped is disappointingly generic,4009
0,some of the characters die and others do n t and the film pretends that those living have learned some sort of lesson and really nobody in the viewing audience cares,4011
0,the movie would seem less of a trifle if ms sugarman followed through on her defiance of the saccharine,4038
0,it s just not very smart,4039
0,like the excruciating end of days collateral damage presents schwarzenegger as a tragic figure but sympathy really belongs with any viewer forced to watch him try out so many complicated facial expressions,4040
0,sadly though many of the actors throw off a spark or two when they first appear they ca n t generate enough heat in this cold vacuum of a comedy to start a reaction,4043
0,it s drab,4047
0,it squanders chan s uniqueness it could even be said to squander jennifer love hewitt,4049
0,this tale has been told and retold the races and rackets change but the song remains the same,4051
0,lots of effort and intelligence are on display but in execution it is all awkward static and lifeless rumblings,4057
0,hill looks to be going through the motions beginning with the pale script,4066
0,an already thin story boils down to surviving invaders seeking an existent anti virus,4069
0,the heedless impetuousness of youth is on full irritating display in this meandering and pointless french coming of age import from writer director anne sophie birot,4071
0,too much of nemesis has a tired talky feel,4075
0,it is that rare combination of bad writing bad direction and bad acting the trifecta of badness,4078
0,borstal boy represents the worst kind of filmmaking the kind that pretends to be passionate and truthful but is really frustratingly timid and soggy,4080
0,sayles once again strands his superb performers in the same old story,4087
0,i have to admit i walked out of runteldat,4089
0,this overproduced piece of dreck is shockingly bad and absolutely unnecessary,4099
0,how this one escaped the lifetime network i ll never know,4103
0,a mean spirited film made by someone who surely read the catcher in the rye but clearly suffers from dyslexia,4108
0,love liza is a festival film that would have been better off staying on the festival circuit,4122
0,it looks like an action movie but it s so poorly made on all levels that it does n t even qualify as a spoof of such,4128
0,has nothing good to speak about other than the fact that it is relatively short tries its best to hide the fact that seagal s overweight and out of shape,4142
0,but it has an ambition to say something about its subjects but not a willingness,4147
0,mendes still does n t quite know how to fill a frame,4163
0,trying to make head or tail of the story in the hip hop indie snipes is enough to give you brain strain and the pay off is negligible,4171
0,without a fresh infusion of creativity 4ever is neither a promise nor a threat so much as wishful thinking,4177
0,a few hours after you ve seen it you forget you ve been to the movies,4180
0,yes i suppose it s lovely that cal works out his issues with his dad and comes to terms with his picture perfect life but world traveler gave me no reason to care so i did n t,4182
0,what remains is a variant of the nincompoop benigni persona here a more annoying though less angry version of the irresponsible sandlerian manchild undercut by the voice of the star of road trip,4186
0,a backhanded ode to female camaraderie penned by a man who has little clue about either the nature of women or of friendship,4187
0,a lot of talent is wasted in this crass low wattage endeavor,4191
0,for a guy who has waited three years with breathless anticipation for a new hal hartley movie to pore over no such thing is a big letdown,4199
0,christian bale s quinn is a leather clad grunge pirate with a hairdo like gandalf in a wind tunnel and a simply astounding cor blimey luv a duck cockney accent,4201
0,if only merchant paid more attention the story,4206
0,at the one hour mark herzog simply runs out of ideas and the pace turns positively leaden as the movie sputters to its inevitable tragic conclusion,4207
0,the characters are based on stock clichés and the attempt to complicate the story only defies credibility,4210
1,not the great american comedy but if you liked the previous movies in the series you ll have a good time with this one too,4212
0,full frontal had no effect and elicited no sympathies for any of the characters,4226
0,the audience when i saw this one was chuckling at all the wrong times and that s a bad sign when they re supposed to be having a collective heart attack,4232
0,formulaic to the 51st power more like,4242
0,goldmember has none of the visual wit of the previous pictures and it looks as though jay roach directed the film from the back of a taxicab,4251
1,will give many ministers and bible study groups hours of material to discuss,4256
0,this long and relentlessly saccharine film is a clear case of preaching to the converted,4259
0,the film is flat,4260
0,an unbelievably stupid film though occasionally fun enough to make you forget its absurdity,4262
0,the first fatal attraction was vile enough,4263
0,it made me feel unclean and i m the guy who liked there s something about mary and both american pie movies,4272
0,cal is an unpleasantly shallow and immature character with whom to spend 110 claustrophobic minutes,4289
0,nothing more than a widget cranked out on an assembly line to see if stupid americans will get a kick out of goofy brits with cute accents performing ages old slapstick and unfunny tricks,4297
0,scarcely worth a mention apart from reporting on the number of tumbleweeds blowing through the empty theatres graced with its company,4305
0,this is the kind of movie that gets a quick release before real contenders arrive in september,4317
0,in any case i would recommend big bad love only to winger fans who have missed her since 1995 s forget paris,4326
0,the story simply putters along looking for astute observations and coming up blank,4332
0,instead of contriving a climactic hero s death for the beloved major character who shall remain nameless why not invite some genuine spontaneity into the film by having the evil aliens laser guns actually hit something for once,4333
0,this action thriller dark comedy is one of the most repellent things to pop up in a cinematic year already littered with celluloid garbage,4335
0,jackson shamefully strolls through this mess with a smug grin inexplicably wearing a kilt and carrying a bag of golf clubs over one shoulder,4342
0,a moving picture that does not move,4343
0,and that is where ararat went astray,4353
0,it s a bad sign in a thriller when you instantly know whodunit,4354
0,contrived awkward and filled with unintended laughs the film shows signs that someone other than the director got into the editing room and tried to improve things by making the movie go faster,4361
0,in addition to the overcooked ham fisted direction which has all the actors reaching for the back row the dialogue sounds like horrible poetry,4369
0,the very definition of what critics have come to term an ambitious failure,4370
0,worthy of the gong,4373
0,as inept as big screen remakes of the avengers and the wild wild west,4378
0,it s a loathsome movie it really is and it makes absolutely no sense,4384
0,the director mostly plays it straight turning leys fable into a listless climb down the social ladder,4387
0,it s loud and boring watching it is like being trapped at a bad rock concert,4393
0,the only way to tolerate this insipid brutally clueless film might be with a large dose of painkillers,4403
0,you can taste it but there s no fizz,4409
0,a fragile framework upon which to hang broad mildly fleshed out characters that seem to have been conjured up only 10 minutes prior to filming,4417
0,wes craven s presence is felt not the craven of a nightmare on elm street or the hills have eyes but the sad schlock merchant of deadly friend,4419
0,but the cinematography is cloudy the picture making becalmed,4420
0,it s one long bore,4421
0,watch barbershop again if you re in need of a cube fix this is n t worth sitting through,4423
0,the movie is a desperate miscalculation,4427
0,uzumaki s interesting social parallel and defiant aesthetic seems a prostituted muse,4432
0,an uneven look into a grim future that does n t come close to the level of intelligence and visual splendour that can be seen in other films based on philip k dick stories,4444
0,the only thing to fear about fear dot com is hitting your head on the theater seat in front of you when you doze off thirty minutes into the film,4451
0,it s too interested in jerking off in all its byzantine incarnations to bother pleasuring its audience,4452
0,it concentrates far too much on the awkward interplay and utter lack of chemistry between chan and hewitt,4454
0,a particularly joyless and exceedingly dull period coming of age tale,4461
0,this is a movie where the most notable observation is how long you ve been sitting still,4464
0,just a string of stale gags with no good inside dope and no particular bite,4467
0,the château would have been benefited from a sharper cleaner script before it went in front of the camera,4469
0,shallow noisy and pretentious,4470
0,hollywood ending just is n t very funny,4478
0,a clumsily manufactured exploitation flick a style free exercise in manipulation and mayhem,4484
0,the whole affair true story or not feels incredibly hokey it comes off like a hallmark commercial,4485
0,diaz wears out her welcome in her most charmless performance,4496
0,it is too bad that this likable movie is n t more accomplished,4497
0,like coming into a long running well written television series where you ve missed the first half dozen episodes and probably wo n t see the next six,4503
0,dripping with cliche and bypassing no opportunity to trivialize the material,4505
0,for most movies 84 minutes is short but this one feels like a life sentence,4515
0,shatner is probably the funniest person in the film which gives you an idea just how bad it was,4516
0,tries so hard to be quirky and funny that the strain is all too evident,4517
0,by turns numbingly dull witted and disquietingly creepy,4524
0,boy has this franchise ever run out of gas,4525
0,one problem with the movie directed by joel schumacher is that it jams too many prefabricated story elements into the running time,4526
0,it s not just the vampires that are damned in queen of the damned the viewers will feel they suffer the same fate,4531
0,stuffy full of itself morally ambiguous and nothing to shout about,4535
0,after seeing the film i can tell you that there s no other reason why anyone should bother remembering it,4545
1,as a kind of colorful dramatized pbs program frida gets the job done,4546
0,with minimal imagination you could restage the whole thing in your bathtub,4547
0,despite bearing the paramount imprint it s a bargain basement european pickup,4558
0,believability was n t one of the film s virtues,4560
0,the santa clause 2 s plot may sound like it was co written by mattel executives and lobbyists for the tinsel industry,4562
0,kung pow is oedekerk s realization of his childhood dream to be in a martial arts flick and proves that sometimes the dreams of youth should remain just that,4566
0,busy urban comedy is clearly not zhang s forte his directorial touch is neither light nor magical enough to bring off this kind of whimsy,4567
0,ringu is a disaster of a story full of holes and completely lacking in chills,4588
0,it s painful to watch witherspoon s talents wasting away inside unnecessary films like legally blonde and sweet home abomination i mean alabama,4591
0,the movie fails to portray its literarily talented and notorious subject as anything much more than a dirty old man,4600
0,the script boasts some tart tv insider humor but the film has not a trace of humanity or empathy,4605
0,the only camouflage carvey should now be considering is a paper bag to wear over his head when he goes out into public to avoid being recognized as the man who bilked unsuspecting moviegoers,4611
1,downbeat period perfect biopic hammers home a heavy handed moralistic message,4620
0,it s a visual rorschach test and i must have failed,4636
0,the adventure does n t contain half the excitement of balto or quarter the fun of toy story 2,4645
0,the screenplay does too much meandering norton has to recite bland police procedural details fiennes wanders around in an attempt to seem weird and distanced hopkins looks like a drag queen,4648
1,before it takes a sudden turn and devolves into a bizarre sort of romantic comedy steven shainberg s adaptation of mary gaitskill s harrowing short story is a brilliantly played deeply unsettling experience,4650
1,solaris is rigid and evasive in ways that soderbergh s best films erin brockovich out of sight and ocean s eleven never were,4651
0,seems like something american and european gay movies were doing 20 years ago,4652
0,barney s ideas about creation and identity do n t really seem all that profound at least by way of what can be gleaned from this three hour endurance test built around an hour s worth of actual material,4669
0,bottom rung new jack city wannabe,4680
0,lacking substance and soul crossroads comes up shorter than britney s cutoffs,4690
0,cassavetes thinks he s making dog day afternoon with a cause but all he s done is to reduce everything he touches to a shrill didactic cartoon,4691
0,an unencouraging threefold expansion on the former mtv series accompanying the stunt hungry dimwits in a random series of collected gags pranks pratfalls dares injuries etc,4699
0,if any of them list this credit on their resumes in the future that ll be much funnier than anything in the film,4702
0,the only entertainment you ll derive from this choppy and sloppy affair will be from unintentional giggles several of them,4703
0,puportedly based on true events a convolution of language that suggests it s impossible to claim that it is based on a true story with a straight face,4704
0,that the true story by which all the queen s men is allegedly inspired was a lot funnier and more deftly enacted than what s been cobbled together onscreen,4708
0,is there a group of more self absorbed women than the mother and daughters featured in this film,4709
0,i do n t think so,4710
0,if the title is a jeopardy question then the answer might be how does steven seagal come across these days,4718
0,the appeal of the vulgar sexist racist humour went over my head or considering just how low brow it is perhaps it snuck under my feet,4720
0,interview loses its overall sense of mystery and becomes a tv episode rather than a documentary that you actually buy into,4723
0,thoughtless random superficial humour and a lot of very bad scouse accents,4726
0,lucy s a dull girl that s all,4735
0,i admire it and yet can not recommend it because it overstays its natural running time,4736
0,at every opportunity to do something clever the film goes right over the edge and kills every sense of believability all you have left is a no surprise series of explosions and violence while banderas looks like he s not trying to laugh at how bad it,4745
0,the story passes time until it s time for an absurd finale of twisted metal fireballs and revenge,4756
0,the movie suffers from two fatal ailments a dearth of vitality and a story that s shapeless and uninflected,4758
0,call me a cynic but there s something awfully deadly about any movie with a life affirming message,4765
0,a selection of scenes in search of a movie,4775
0,janey forgets about her other obligations leading to a tragedy which is somehow guessable from the first few minutes maybe because it echoes the by now intolerable morbidity of so many recent movies,4776
0,will undoubtedly play well in european markets where mr besson is a brand name and in asia where ms shu is an institution but american audiences will probably find it familiar and insufficiently cathartic,4777
0,the redeeming feature of chan s films has always been the action but the stunts in the tuxedo seem tired and what s worse routine,4787
0,has all the scenic appeal of a cesspool,4789
0,a rambling ensemble piece with loosely connected characters and plots that never quite gel,4790
0,it s hard to say who might enjoy this are there tolstoy groupies out there,4791
0,if damon and affleck attempt another project greenlight next time out they might try paying less attention to the miniseries and more attention to the film it is about,4795
0,is that it s a crime movie made by someone who obviously knows nothing about crime,4803
0,it all seemed wasted like deniro s once promising career and the once grand long beach boardwalk,4825
0,the film s thoroughly recycled plot and tiresome jokes drag the movie down,4830
0,less a movie than an appalling odoriferous thing so rotten in almost every single facet of production that you ll want to crawl up your own in embarrassment,4843
0,el crimen del padre amaro would likely be most effective if used as a tool to rally anti catholic protestors,4845
0,the action here is unusually tame the characters are too simplistic to maintain interest and the plot offers few surprises,4850
0,i could n t help but feel the wasted potential of this slapstick comedy,4851
0,obviously a lot of people wasted a lot of their time including mine on something very inconsequential,4859
0,it s rare that a movie can be as intelligent as this one is in every regard except its storyline everything that s good is ultimately scuttled by a plot that s just too boring and obvious,4863
0,the modern day characters are nowhere near as vivid as the 19th century ones,4866
1,blessed with a searing lead performance by ryan gosling murder by numbers the movie is powerful and provocative,4867
0,director jay russell stomps in hobnail boots over natalie babbitt s gentle endearing 1975 children s novel,4870
0,the movie s major and most devastating flaw is its reliance on formula though and it s quite enough to lessen the overall impact the movie could have had,4876
0,it s all surface psychodramatics,4878
0,for all the time we spend with these people we never really get inside of them,4882
0,yet another arnold vehicle that fails to make adequate use of his particular talents,4883
0,some movies were made for the big screen some for the small screen and some like ballistic ecks vs sever were made for the palm screen,4896
0,this franchise has not spawned a single good film,4903
0,its inescapable absurdities are tantamount to insulting the intelligence of anyone who has n t been living under a rock since sept 11,4905
0,the movie is a negligible work of manipulation an exploitation piece doing its usual worst to guilt trip parents,4930
0,lacks dramatic punch and depth,4931
0,no amount of good acting is enough to save oleander s uninspired story,4939
0,a vile incoherent mess a scummy ripoff of david cronenberg s brilliant videodrome,4940
1,mindless yet impressively lean spinoff of last summer s bloated effects fest the mummy returns,4949
0,halfway through the movie the humor dwindles,4950
0,follows the original film virtually scene for scene and yet manages to bleed it almost completely dry of humor verve and fun,4953
0,vaguely interesting but it s just too too much,4955
1,everything in maid in manhattan is exceedingly pleasant designed not to offend,4961
0,as a director eastwood is off his game there s no real sense of suspense and none of the plot surprises are really surprising,4966
0,would that greengrass had gone a tad less for grit and a lot more for intelligibility,4968
0,butterfingered is the word for the big fisted direction of jez butterworth who manages to blast even the smallest sensitivities from the romance with his clamorous approach,4969
0,entertaining enough but nothing new,4981
0,even as the hero of the story rediscovers his passion in life the mood remains oddly detached,4984
0,the movie itself appears to be running on hypertime in reverse as the truly funny bits get further and further apart,4997
0,this is not a jackie chan movie,4998
0,a rumor of angels does n t just slip it avalanches into forced fuzziness,5003
0,needs more impressionistic cinematography and exhilarating point of view shots and fewer slow motion grandeur shots and quick cut edits that often detract from the athleticism,5015
0,you could easily mistake it for a sketchy work in progress that was inexplicably rushed to the megaplexes before its time,5021
0,are we dealing with dreams visions or being told what actually happened as if it were the third ending of clue,5025
0,imagine susan sontag falling in love with howard stern,5028
0,the thought of watching this film with an audience full of teenagers fixating on its body humour and reinforcement of stereotypes of which they ll get plenty fills me with revulsion,5037
0,hollywood has taken quite a nosedive from alfred hitchcock s imaginative flight to shyamalan s self important summer fluff,5041
0,this is cruel misanthropic stuff with only weak claims to surrealism and black comedy,5046
0,an artsploitation movie with too much exploitation and too little art,5050
1,in between the icy stunts the actors spout hilarious dialogue about following your dream and just letting the mountain tell you what to do,5055
0,after sitting through this sloppy made for movie comedy special it makes me wonder if lawrence hates criticism so much that he refuses to evaluate his own work,5068
0,loud chaotic and largely unfunny,5071
0,qualities that were once amusing are becoming irritating,5072
0,while the humor aspects of jason x were far more entertaining than i had expected everything else about the film tanks,5086
0,the whole thing s fairly lame making it par for the course for disney sequels,5100
0,the good and different idea of middle aged romance is not handled well and except for the fine star performances there is little else to recommend never again,5102
0,if disney s cinderella proved that a dream is a wish your heart makes then cinderella ii proves that a nightmare is a wish a studio s wallet makes,5103
0,none of birthday girl s calculated events take us by surprise,5107
0,the film is like sitting in a downtown café overhearing a bunch of typical late twenty somethings natter on about nothing and desperately wishing you could change tables,5112
0,not only does the thoroughly formulaic film represent totally exemplify middle of the road mainstream it also represents glossy hollywood at its laziest,5115
0,a shame that stealing harvard is too busy getting in its own way to be anything but frustrating boring and forgettable,5116
0,collapses under its own meager weight,5118
0,those who are only mildly curious i fear will be put to sleep or bewildered by the artsy and often pointless visuals,5120
0,sodden and glum even in those moments where it s supposed to feel funny and light,5127
0,even with its 50 million us budget pinocchio never quite achieves the feel of a fanciful motion picture,5130
0,this is a third person story now told by hollywood and much more ordinary for it,5131
0,the characterizations and dialogue lack depth or complexity with the ironic exception of scooter,5142
0,somewhere inside the mess that is world traveler there is a mediocre movie trying to get out,5144
1,but not without cheesy fun factor,5149
0,it s mired in a shabby script that piles layer upon layer of action man cliché atop wooden dialogue and a shifting tone that falls far short of the peculiarly moral amorality of woo s best work,5156
0,crossroads feels like a teenybopper ed wood film replete with the pubescent scandalous innuendo and the high strung but flaccid drama,5162
1,no such thing is sort of a minimalist beauty and the beast but in this case the beast should definitely get top billing,5171
0,the plot s contrivances are uncomfortably strained,5181
0,by the final whistle you re convinced that this mean machine was a decent tv outing that just does n t have big screen magic,5185
0,pretend it s a werewolf itself by avoiding eye contact and walking slowly away,5188
0,contains all the substance of a twinkie easy to swallow but scarcely nourishing,5200
0,it s a thin notion repetitively stretched out to feature length awash in self consciously flashy camera effects droning house music and flat flat dialogue,5203
1,trapped presents a frightening and compelling what if,5207
0,madonna has made herself over so often now there s apparently nothing left to work with sort of like michael jackson s nose,5208
0,never having seen the first two films in the series i ca n t compare friday after next to them but nothing would change the fact that what we have here is a load of clams left in the broiling sun for a good three days,5209
0,highly uneven and inconsistent margarita happy hour kinda resembles the el cheapo margaritas served within,5217
0,the sum of all fears pretends to be a serious exploration of nuclear terrorism but it s really nothing more than warmed over cold war paranoia,5219
0,this is one of the biggest disappointments of the year,5226
0,this is a poster movie a mediocre tribute to films like them,5229
1,good performances keep it from being a total rehash,5237
0,not even felinni would know what to make of this italian freakshow,5240
0,neither revelatory nor truly edgy merely crassly flamboyant and comedically labored,5245
0,a preposterous prurient whodunit,5249
0,boasting some of the most poorly staged and lit action in memory impostor is as close as you can get to an imitation movie,5251
0,can be classified as one of those alternate reality movies except that it would have worked so much better dealing in only one reality,5252
0,just a bunch of good actors flailing around in a caper that s neither original nor terribly funny,5259
0,a grating emaciated flick,5265
1,according to the script grant and bullock s characters are made for each other,5268
0,the acting is amateurish the cinematography is atrocious the direction is clumsy the writing is insipid and the violence is at once luridly graphic and laughably unconvincing,5272
0,shows that jackie chan is getting older and that s something i would rather live in denial about,5273
0,much of the digitally altered footage appears jagged as if filmed directly from a television monitor while the extensive use of stock footage quickly becomes a tiresome cliché,5277
1,adolescents will be adequately served by the movie s sophomoric blend of shenanigans and slapstick although the more lascivious minded might be disappointed in the relative modesty of a movie that sports a topless tutorial service,5285
0,the kid s just too bratty for sympathy and as the film grows to its finale his little changes ring hollow,5290
0,oscar caliber cast does n t live up to material,5294
0,in the end the movie bogs down in insignificance saying nothing about kennedy s assassination and revealing nothing about the pathology it pretends to investigate,5298
0,there s only one way to kill michael myers for good stop buying tickets to these movies,5302
0,five screenwriters are credited with the cliché laden screenplay it seems as if each watered down the version of the one before,5305
0,kids do n t mind crappy movies as much as adults provided there s lots of cute animals and clumsy people,5310
0,it s the humanizing stuff that will probably sink the film for anyone who does n t think about percentages all day long,5311
0,unless bob crane is someone of particular interest to you this film s impressive performances and adept direction are n t likely to leave a lasting impression,5317
0,opera on film is never satisfactory,5323
0,may work as an addictive guilty pleasure but the material never overcomes its questionable satirical ambivalence,5343
0,plays like a glossy melodrama that occasionally verges on camp,5345
0,a puppy dog so desperate for attention it nearly breaks its little neck trying to perform entertaining tricks,5346
0,just about all of the film is confusing on one level or another making ararat far more demanding than it needs to be,5347
0,the actors improvise and scream their way around this movie directionless lacking any of the rollicking dark humor so necessary to make this kind of idea work on screen,5368
0,a superfluous sequel plagued by that old familiar feeling of let s get this thing over with everyone has shown up at the appointed time and place but visible enthusiasm is mighty hard to find,5370
0,an uninspired preachy and clichéd war film,5374
0,a horrible 99 minute stink bomb,5382
0,sheridan s take on the author s schoolboy memoir is a rather toothless take on a hard young life,5385
0,its message has merit and in the hands of a brutally honest individual like prophet jack might have made a point or two regarding life,5393
0,seems even more uselessly redundant and shamelessly money grubbing than most third rate horror sequels,5394
0,boll uses a lot of quick cutting and blurry step printing to goose things up but dopey dialogue and sometimes inadequate performances kill the effect,5400
0,unfortunately that s precisely what arthur dong s family fundamentals does,5402
0,like a medium grade network sitcom mostly inoffensive fitfully amusing but ultimately so weightless that a decent draft in the auditorium might blow it off the screen,5403
0,something must have been lost in the translation,5404
0,becomes the last thing you would expect from a film with this title or indeed from any plympton film boring,5405
0,rock s stand up magic wanes,5408
0,action mechanical,5410
0,for casual moviegoers who stumble into rules expecting a slice of american pie hijinks starring the kid from dawson s creek they ll probably run out screaming,5412
0,no cliche escapes the perfervid treatment of gang warfare called ces wild,5425
0,it s a lot to ask people to sit still for two hours and change watching such a character especially when rendered in as flat and impassive a manner as phoenix s,5429
0,brosnan s finest non bondish performance yet fails to overcome the film s manipulative sentimentality and annoying stereotypes,5438
0,to me it sounds like a cruel deception carried out by men of marginal intelligence with reactionary ideas about women and a total lack of empathy,5440
0,flashy gadgets and whirling fight sequences may look cool but they ca n t distract from the flawed support structure holding equilibrium up,5441
0,zigzag might have been richer and more observant if it were less densely plotted,5442
0,in truth it has all the heart of a porno flick but none of the sheer lust,5444
0,episode ii attack of the clones is a technological exercise that lacks juice and delight,5446
0,denis bare bones narrative more closely resembles an outline for a 70s exploitation picture than the finished product,5448
0,seems like someone going through the motions,5465
1,brought to life on the big screen,5471
0,nair just does n t have the necessary self control to guide a loose poorly structured film through the pitfalls of incoherence and redundancy,5477
1,it s the funniest american comedy since graffiti bridge,5479
0,stitch is a bad mannered ugly and destructive little,5485
0,deep down i realized the harsh reality of my situation i would leave the theater with a lower i q than when i had entered,5487
0,for its 100 minutes running time you ll wait in vain for a movie to happen,5490
0,a work that lacks both a purpose and a strong pulse,5491
1,smaller numbered kidlets will enjoy,5494
0,it s a road trip drama with too many wrong turns,5496
0,most fish stories are a little peculiar but this is one that should be thrown back in the river,5497
1,by halfway through this picture i was beginning to hate it and of course feeling guilty for it then miracle of miracles the movie does a flip flop,5500
0,but it was n t,5502
0,for a film about action ultimate x is the gabbiest giant screen movie ever bogging down in a barrage of hype,5503
0,it might not be 1970s animation but everything else about it is straight from the saturday morning cartoons a retread story bad writing and the same old silliness,5505
0,with a tighter editorial process and firmer direction this material could work especially since the actresses in the lead roles are all more than competent but as is personal velocity seems to be idling in neutral,5509
0,an entertainment so in love with its overinflated mythology that it no longer recognizes the needs of moviegoers for real characters and compelling plots,5512
0,everything even life on an aircraft carrier is sentimentalized,5521
0,there s a whole heap of nothing at the core of this slight coming of age coming out tale,5529
0,the type of dumbed down exercise in stereotypes that gives the teen comedy genre a bad name,5531
0,plays like a bad blend of an overripe episode of tv s dawson s creek and a recycled and dumbed down version of love story,5533
0,unless you come in to the film with a skateboard under your arm you re going to feel like you were n t invited to the party,5534
0,when the casting call for this movie went out it must have read seeking anyone with acting ambition but no sense of pride or shame,5535
0,a home alone film that is staged like rosemary s baby but is not as well conceived as either of those films,5537
0,siegel and co writers lisa bazadona and grace woodard have relied too much on convention in creating the characters who surround frankie,5538
0,no film could possibly be more contemptuous of the single female population,5539
