label,sentence1,sentence2,sample_index
0,Four women's volleyball players competing in the London 2012 Olympics.,Four women are shoveling snow at home.,4020
1,"A young girl stands in front of a body of water with her hands above her head, smiling.",The girl is pleased,4023
0,People walking down the street past a Lounge& Grill.,People sitting on a bench.,4027
1,A crowd of people in front of an Asian building with red flags around it.,A crowd of people stand in front of a building.,4028
0,A white dog wearing a blue collar runs for a green ball.,A dog runs after a moving ball.,4036
0,Racks of plants at the farm products store.,There is only one plant on the racks.,4037
0,a woman sleeping on cardboard under an icon against the church wall,"Wrapped in a cozy comforter, a lady watches as her husband paints her toenails.",4039
1,A man is sleeping on the ground.,A man is asleep outside,4042
1,a small dog sits under a bench.,A dog hides under a bench,4043
1,Woman and man showing an image on a laptop.,A man and a woman are looking at a computer screen.,4044
1,Elderly women are sitting at a table.,old lady sitting in a table.,4047
1,A boy jumps from one picnic table to another.,The boy is jumping,4048
0,A man with a braided bandanna stands behind a drum set.,A man prepares to play with a band for a live recording.,4049
0,Children playing games at build-n-paint.,The kids are singing songs while they paint,4051
0,Two men without shirt are standing on a grassy area next to a boy with his bicycle.,A cell phone is on the desk.,4054
0,There is a man in suit speaking at a podium at a protest march.,no one is speaking at a protest,4056
1,Two men stand juggling colored boxes while other men stand on a balcony.,Two men juggle boxes while people watch.,4057
0,A man wearing a Speedo swimsuit is jumping on the beach.,A man in a speedo is cooking in the kitchen.,4058
0,A man is running a race while being watched by others.,a man is running in a marathon,4062
1,A man wearing white glasses talking on a cellphone.,A human talking.,4067
1,A man in swimming trunks runs into the surf during sunset.,a man runs into the surf,4073
1,A woman wearing rolled up jeans passing bus a pass whose ad appears to be checking her out.,A bus advertisement passes a woman with comedic timing.,4077
1,Three shoppers looking at product on a table at a outside market,The market is not inside.,4078
1,A man wearing a red shirt is performing acrobatic stunts for a crowd of people.,There is a crowd watching the man.,4080
1,The white racing car has fire bursting from its exhaust pipe.,Racing car at high speeds with fire bursting from its exhaust pipe.,4081
1,A boy plays with mickey mouse.,A boy is playing.,4082
1,A young person in a gray t-shirt stands beside an older woman handing out a slice of watermelon.,A young person is giving away a slice of fruit.,4090
1,A man playing a strange looking violin.,A man is playing a musical instrument.,4091
1,"An older man wearing a black hat, tan jacket, and dark pants, sits in front of a lime green door.",An old man is sitting in front of a door.,4093
0,A black dog is leaping into a swimming pool.,A black dog is excited for his daily swim.,4094
0,A young boy is kicking a soccer ball away from 3 opponents.,The boy is seated in church.,4099
0,"A man on a high unicycle, performs for a crowd in the street.",A man performing for the local circuis.,4102
0,A hiker makes his way downhill.,The hiker is swimming in the clouds.,4104
0,"Two men are on a boat, one is fishing.",There are men on a jet ski.,4107
1,A young boy and his father use snowshoes to walk in the snow.,The two people are going for a walk,4108
1,A little girl in a purple plaid dress is lying on the floor crying.,A girl in a dress is crying.,4112
1,A man performs a dirt bike stunt over the sand.,A man is riding a bike.,4113
0,Chinese person carrying a big pot of stew to the fathers house.,A Chinese person is deliverying a pot of stew to a party.,4116
0,A group of young men are playing around a natural waterfall.,they dare the others to jump in,4119
1,"A female gymnast in a green and black leotard performs in a sitting position, one leg stretched in the air, while other gymnasts look on.",A female gymnast is stretching,4122
1,A blond girl with a poster poses with a black-haired girl.,Two girls are posing together.,4124
0,It is relaxing to sit under a tree on a nice day and sketch your surroundings.,A woman reads a magazine.,4137
0,A man in a brown shirt is standing on a bridge and pointing while other people walk by.,The bridge is large.,4143
1,"A man with a Nike hat, Nike shirt, Nike shorts, and Nike shoes is sitting on some sort of public transportation.",A man is wearing a lot Nike gear.,4144
0,"A fun jam session with guitarist, drummers and piano mover elderly man to dance away.",The man is practicing for his debut for the theater,4146
1,Two dogs run down the road.,Dogs running outdoors.,4147
1,Crowd standing outside a metro area.,There is a crowd standing outside.,4150
0,A woman sits on the curb next to a scooter talking to a man.,A man is dancing,4151
1,A blond child is wearing blue goggles and a green Speedo tank top while swimming underwater.,The blond child is holding his breath while underwater.,4154
0,The wall in front of the bed is mirrored.,The wall is decorated,4158
0,A man and woman are about to walk down a lobby hallway.,The man and woman are sleeping.,4161
1,a white and brown dog is running up a grassy hill.,The dogs are outside.,4163
1,A group of men are doing house repairs.,A group of men working.,4165
0,The young girl is running on a sandy beach.,The young girl is running away from a sea monster.,4171
0,A person does a flip by two sailboats and a lake.,A person does a flip while on a sailboat.,4173
1,A woman in a blue vest and a sky blue helmet stands with her bicycle in traffic.,A woman with a helemt and a bicycle.,4176
1,This man is demonstrating unique dancing.,A guy is dancing.,4177
0,Three ladies with cloth looking at a phone.,The women are looking at a sculpture.,4180
0,"People gather around a Christmas tree, including some wearing Santa hats, during a Christmas celebration outdoors.",The group are all members of the same family.,4181
0,A large brown dog is running through a grassy backyard.,A cat sleeps inside.,4182
0,"The tennis player is hitting the ball with his racquet, while others watch the match.",Tennis players from two universities are competing in a match.,4186
1,"Two boys, two girls, strapped in and ready for an amusement park ride.",Two boys and two girls are strapped in for an amusement park ride.,4187
0,A woman wearing traditional Japanese attire walking.,A Japanese woman walks down the street.,4188
0,A man in black swimming gear parasails.,A man is lying on the sand wearing black trunks.,4190
1,Three men sit at the counter in a restaurant.,some men sit at the restraunt,4192
1,Man in white shirt stands next to man in black shirt who appears to have had his fingers amputated at the first knuckle.,Two men standing.,4195
1,A band member in a pink shirt is singing and playing the guitar.,There is a person playing music,4199
1,People browsing for clams and lobster at a marketplace.,People are at a marketplace.,4203
0,two children inside a kitchen with straws.,The kids are playing outside.,4204
1,4 children- who appear to be about 10-11 years old- are practicing judo.,The children are practicing,4205
1,A wakeboarder in the ocean is in the middle of a flip.,A person is playing water sports.,4206
0,"One black man and one caucasian man are at the front of the pack of otherwise predominantly Asian track runners; all wearing shorts, running shoes and numbered paper race-bibs.",The black man and caucasian man are friends.,4207
0,"There is a woman, who is all dressed up in a beautiful multicolored tutu with a tiara, doing a split in midair for a performance.",A woman is trying to impress the audience with her athleticism,4208
0,A man wearing a blue tank top in front of a truck with flower pots in front of it.,A woman eating cheese by the windowsill.,4210
0,A man in a blue-checkered apron is using cleaning products to sanitize a surface.,The man is sleeping,4211
0,A young girl is performing a gymnastics routine on horizontal bars under the close supervision of an adult male.,"Young girl sitting in a locker room, drinking from a water bottle.",4212
0,A group of young people dressed in mostly black are around a table getting ready to eat.,The people are getting ready to ride the bus.,4215
0,An Asian marketplace is open for business at night.,An asian marketplace was closed during the night.,4217
0,There is a guy with a mustache who is playing a gold saxaphone.,She is playing a flute,4219
1,People gathered in a house talking.,People conversing.,4223
1,A woman's hands are shown applying black-colored nail polish over an existing layer of gray-colored polish.,A woman paints her nails black over gray.,4224
0,Dog with lease poses for the camera with its tongue hanging out.,The dog is moving around.,4227
0,A boy standing next to a desk in classroom.,The boy is reading.,4229
0,A dog biting the cleaning end of a broom.,A dog is sleeping.,4232
1,A redheaded boy swimming underwater.,A boy swimming,4239
1,A man with blue sleeveless shirt and sunglasses paints a face while on his knees.,A man is kneels down and paints a face.,4241
1,"A girl in a striped shirt is drinking from a bottle, while a girl behind her talks on a cellphone.",There are two girls.,4242
0,A man in a blue shirt is driving a blue car with a rack on top and has a man in an orange shirt as his passenger.,The men are not wearing shits in the car.,4243
1,Men with surveying equipment are in the background of landscape.,Men survey an area of land.,4246
1,"Young women sit around a round table covered with crafts, making stuffed figures.",The young women are making things.,4248
1,Four young trendy women sitting and talking in a public place.,Four ladies are talking in public.,4249
1,"A soccer player for Eik leaps high in the air to kick the ball, pursued by several opponents and a teammate.",A soccer team is on the field.,4253
0,"An old woman at a furniture shop, a small dog is looking as she walks away.",The crab eats pizza,4259
0,People are sitting in the grass not wearing shirts.,It is warm outside.,4260
1,A man on a jet ski jumping a ramp in the water.,A jet ski with a man on it jumps a ramp.,4262
0,A man in a white shirt eating vegetables.,The man in a white shirt is on a diet.,4263
0,"Three people playing rock music, one of them is wearing a hat and a black pants with a black t-shirt and singing and playing the guitar.",People are playing music and one is playing guitar.,4264
1,Two workers boarding a large Tugboat from a smaller orange boat.,Workers are boarding a boat.,4267
1,A large formally dressed family poses for a photo in front of a large wooden door.,A large family poses for a photo.,4268
0,A brown dog playing in mud.,A dog searches for a bone in the mud.,4272
1,A man sitting on the floor next to a broom an bucket.,A man is sitting on the floor.,4274
1,Two men are playing rugby.,There are men outside playing.,4280
0,Person walking by a building on a dirt road.,The woman raised her top and flashed her admirers.,4281
0,A group of children on stage point off into the crowd while wearing boy scout and girl scout uniforms.,kids are at the zoo looking at lions,4283
0,Men in gas masks kneel in front of a large audience.,Men dance in front of audience.,4286
0,A male gymnast swinging from two hoops.,A male gymnast resting in his bed,4287
0,"A man in a black shirt and a white pants holds two sticks on an urban sidewalk, playing four overturned buckets as drums.",A man plays an expensive drumset in a band.,4289
0,An asian man wearing a black suit stands near a dark-haired woman and a brown-haired woman.,A man is standing near his sisters.,4292
1,"A woman in a black top stands with another man, displaying a group of patterned dresses on hangars.",A woman and man display dresses.,4294
1,A group of little boys play football in uniforms.,A group of boys are playing a game.,4295
0,Single male baseball player catching ball.,The baseball player is a female.,4296
1,A man on ski has jumped in a tree while another man is watching,A man is doing a ski trick.,4300
1,A woman stands in a field surrounded by three attentive gray dogs.,A woman is surrounded by three gray dogs.,4305
1,Several girls in ballet outfits posing at a balance bar.,Girls are wearing ballet outfits.,4307
1,"A woman in a white top and a young girl in a pink top are shown at a meal in an Asian McDonalds, with the woman smiling and gesturing with a finger for the camera.",A woman in a white top are eating a meal.,4315
1,A little girl in a pink leotard is jumping and landing in a straddle split on a blue bed.,A young child is playing on a bed.,4317
1,These two people are eating.,These two people are having a meal.,4321
0,A boy wearing headphones sits on a woman's shoulders.,The boy is eating an ice cream cone.,4322
1,"Soldiers with hard hats standing along side what appears to be local civilians, while listening to another soldier with a regular soldier cap reading some sort of material.",People listening to another person talk.,4325
0,"A mountain bike rider rolls over raised logs while wearing a green helmet, white jersey and black protective pads.",A mountain bike rider is having fun.,4326
1,A man is sitting on a silver scooter.,A man is sitting on a scooter.,4327
1,Two little girls reading and a baby listening.,The baby is listening to the girls.,4329
1,Children climbing on ropes at a park.,Children playing in the park.,4330
0,A man swinging at a tennis ball with a green sign that read findersport.,The man is wearing shoes.,4331
0,A person walks down a hallway of stone archways.,A person walks down a hallway of stone archways that appear to glow a limestone green.,4332
0,A man in a bright yellow and orange safety vest is showing a white architectural model to four people sitting at a table in a room.,The man is wearing a green vest,4333
0,"Young man with red stains on face, with two women, posing in black clothing.",They are all dressed in white.,4334
1,A woman in a scarf looks sideways at the camera and holds a small child.,The woman is near a camera.,4335
1,A woman stretches outside of a building called Vira Virou.,The woman is outdoors.,4336
0,Two twin girls playing with a toy in the driveway,The girls are playing with toys on the carpet.,4345
1,Three people are starring happily at something.,The people are starring,4350
0,A group of people walking on the train station.,A group of women walking on the train station.,4351
1,A member of a team is rollerskating.,There is a person skating.,4352
0,This is a random man with a tattoo on his leg running towards something.,The man running is to catch something.,4353
1,A closeup of a small black and white dog with a baseball in its mouth.,A small dog has a baseball.,4354
0,Snowboarder going over a fence in snow.,They are in the summer heat,4356
1,Two men are boxing in a ring.,The guys have big gloves on their hands.,4358
0,A man is on stage and blowing a Kazoo into a microphone.,The man is blowing a trumpet into a trash can.,4361
0,"A dog, jumping over a trace obstacle, a woman watching in the back.",A cat is meowing.,4363
1,A cook in a black shirt and checkered bandanna cooks on an industrial style stove.,A cook has a black shirt.,4366
1,A woman with headphones holding a pen and paper while her feet are propped up on fence.,A woman holding a pen.,4368
0,A woman and a boy on a unicycle.,They're riding a bike,4369
0,A man training a dog to attack his padded arm.,the dog is biting the man,4370
0,Pickers working out on a farm.,Pickers sitting on a farm.,4371
0,"A woman with a light blond pageboy haircut smiles for the camera as she holds the straps of her big, orange backpack.",The blonde woman's eyes are closed as a picture is taken.,4373
0,A man is firing a handgun at a shooting range.,A guy is testing the aim on his new pistol.,4377
1,Two people dive headfirst into the water.,Two people dove into the water.,4378
1,"An artist paints a picture in a outdoor public area while several men sitting on benches chat, read and eat.",The man is applying paint to a surface.,4380
1,A fat man is refueling his Chevy SUV outside of a store that has a sign that says Terrible's Beer.,A man is refueling his truck next to the store.,4383
1,A woman explains something about the inside of a computer to a young child.,A woman explains something to a child.,4385
1,Men work on the paint of a side of an old building.,Men work on the paint of a side of an building.,4386
1,A boy in a blue jacket on a subway train.,A boy on a train.,4396
0,A man sleeping on a couch on the side of the road.,A man is homeless.,4403
1,Someone on a skateboard around a ramp in a skate park.,A person in a skate park.,4405
0,"Two women, one wearing red and one wearing black, playing violins at a concert.",The women are performing for a crowd.,4408
1,A muzzled race dog running,A dog competes in a race.,4409
0,A dentist's office; two dentists in blue uniform are working on a patient's mouth.,Nobody is walking,4414
1,Backpackers are walking along a trail,Backpackers are walking outdoors.,4416
0,A woman scratching her face.,A woman is picking her nose,4417
0,A lady leaps into the air as she walks down a path with a group of children.,A man and his birds are alone in his home.,4419
0,A picture of a guy walking some dogs.,The guy is running away from a pack of dogs.,4420
1,A small boy wearing red kicks a soccer ball above the grass.,A boy is playing with a soccer ball,4427
1,"Two elderly men dressed up in classic time outfits, reading to a crowd.",The two elderly men are in front of a crowd.,4432
1,A crowd of people walking in the street of a city.,It is a busy street.,4436
1,This is a young man playing a brown electric guitar and singing into a microphone.,A man is holding a guitar,4437
1,"Six bicyclists race towards the left, the two in the back are crashing into each other.",There is a bicycle accident.,4440
0,Person popping a wheelie on a dirt road.,The person is on a motorbike.,4444
0,Two men workers doing their job with their supervisor.,Two men are working in a construction zone.,4449
0,A group of standing moped riders look off into the distance.,The riders are riding their bikes as they look into the distance.,4450
1,People walk down a brightly lit market in a busy city district.,There are people outdoors.,4451
1,A man is sitting at a table with a drink.,The man has a drink.,4452
1,Two men standing and drinking some beer.,The men are drinking.,4453
0,"On garden lawn, black dog is retriving an object.",The dog is taking a nap indoors.,4455
0,A man stares into the depths below the clear ice he is standing on.,A man can see the bottom of the ice depths.,4457
1,A group of people climb into a hot air balloon.,There are people in the hot air balloon.,4460
1,A man wearing a kilt is playing the bagpipes.,A man plays bagpipes.,4461
1,Two dogs standing in the snow.,The dogs are outdoors.,4462
1,Two pedestrians are standing in the street while another man stands on the sidewalk in an urban area consisting of three seven story buildings and three trees.,Some people are in the street.,4464
0,A man dressed in a blue shirt and jeans walks up a sandy path.,A man is running up a sandy path.,4465
1,"A tanned man with dark glasses on, punk style hair and tattoos on arms and chest.",a man has hair,4466
1,A man is guiding the hockey puck across the ice while an opposing player races towards it.,A man is playing hockey.,4468
1,"Two men wearing uniforms, are trying to hit the same ball with wooden sticks.",2 men are wearing uniforms,4469
1,A young couple stands together outside a statue.,A young couple is standing.,4470
0,A dog wearing a cover runs in the snow.,A sled dog runs through the snow.,4471
1,Many people dining at a dance hall.,There are people indoors.,4473
0,A woman in an orange-hooded outfit is sitting with her hand on her face.,The woman has her hand on her face because she is disappointed.,4478
1,"Boys and men, mostly all wearing helmets, hang on to two separate cars while they ride skateboards.",Boys and men are doing risky skateboarding.,4483
1,A young lady with a fashionable purse and gold bracelet has a puzzled look on her face.,The lady is young,4485
0,A man in a blue shirt is sweeping inside a construction site.,Someone is wearing work clothes.,4486
0,A young woman sits on the sidewalk with her back against a building.,A woman waits for her boyfriend on the sidewalk.,4487
1,Spectators are seated behind a blue wall.,The people are sitting and standing.,4489
1,A muscular man in a Speedo and a curvy blond in a bikini walk together at the beach.,A muscular man is outside.,4496
0,Two people enjoy the tranquility on a riverbank.,Two people are driving through the city.,4504
1,Two gentlemen in green scrubs are talking to a third man on the street in front of an eatery.,Two men speak with a third on the street,4505
1,A man in a black suit and spectacles is at a wedding reception holding a microphone.,A well-dressed man is at a wedding reception.,4509
1,three boys play soccer.,Kids are playing soccer.,4510
0,A group of young women poses for a photo.,Some girls are getting ready to have their picture taken.,4514
1,A man in a gray shirt cutting up meat into thick slices.,The man is preparing a meal.,4515
0,A bull rider tries his best to stay on a bucking bull.,A man is trying to win the rodeo.,4517
0,"A girl poses on a rusty fire escape ladder in hot pink gloves, skirt and heels.",A man poses with a gun.,4518
0,There is a crowded store in the mall filled with brightly colored toys and accessories.,There is an empty store.,4522
1,A woman is holding a bird while sitting in a flowering tree.,There are flowers on the tree,4524
1,A woman and a man turn to talk to each other on the street.,A man and woman talking to each other.,4529
0,"A woman, decoratively dressed, bears a big load down a cobblestone path.",A man racing a car.,4530
1,A crowd of black people are gathered and one person has a backpack on.,Humans are gathered in one place and one human is wearing a backpack.,4531
1,Two ladies all dressed up and partying on the street.,Two ladies are partying in the streets.,4533
0,three little girls run on a soccer field.,A professional soccer team wins the World Cup.,4537
1,"This little baby girl dressed whimsically in striped pantaloons is pictured so that one must ask which is bigger, her feet or her sleepy smile.",There is a baby in striped pantaloons.,4541
0,A shirtless man is standing next to two children balancing on a swing.,A family is playing in the park.,4544
1,The boy in yellow shorts leaps from riverbank towards the river.,A boy in shorts jumps towards a river,4545
1,A man looks at a book on a sunny day.,A man stares at a book.,4547
1,hockey team celebrating a win,They won the game.,4550
1,A girl in a bright yellow shirt and dark green shorts is sleeping on a couch with a bag of pretzels on the floor next to her.,A girl is sleeping on the couch near some food.,4552
1,Two people walking past festival signs.,People walking down a street.,4553
0,"A woman in a very light sundress strikes an open-armed, high-legged dance pose in a wide open space surrounded by mountains.",A women is getting her pictures taken near the mountains.,4555
0,A group of people in a sack race.,A family sits at a dinner table holding hands.,4560
1,A brown and black Yorkie is playing with a red ball.,A yorkie plays outside.,4562
0,A female figure skater on one leg with the other high up in the air as her arms are spread open wide.,A person is one the ice.,4564
0,"Closeup of the side of an old woman's face with oversized sun blocking glasses, gray hair and a gold earring.",The old woman is a gypsy.,4566
1,Skateboarder on a rail.,Skateboarder.,4569
1,a tennis player in a green striped shirt is holding his hand up to his mouth.,The player is touching his face.,4570
0,A man runs with a ball in his hand while a man from an opposing team tries to grab it.,A man runs with a football in his hand while a man from an opposing team tries to grab it.,4571
0,A group of five men are standing in the middle of a room that is crumbling and abandoned.,A group of people are standing around talking.,4572
1,A man with a yellow hard hat is standing on a ladder that is leaned up against a building.,The man is standing on a ladder and wearing a hard hat.,4573
0,The lady has a gorgeous white dress paired with a beautiful white high-heeled shoes.,A woman is dressed for a wedding.,4584
0,Two men and a woman running together for a competition.,The men and woman are teaming up.,4590
1,Five people taking part in a discussion on a stage.,The people are talking to each other.,4591
1,Two women and a man dressed in Victorian era clothing; the man is gesturing to the women in the red dress.,A man makes a gesture towards a woman wearing red.,4593
1,A woman in a blue coat is walking by a poster.,A human is walking.,4594
0,Woman sitting in tree with dove.,Some birds are in a tree.,4599
1,Three young girls chapping and texting on a cellphone.,Some girls are using a cellphone to chap and text.,4600
1,A woman in a red skirt is walking on the street with graffiti in the background.,A woman walks past buildings with graffiti.,4602
1,"Ladies dancing in Latino dance-wear, on a road.",Ladies dancing on a road.,4604
0,A busy city with cars and people with a giant skyscraper.,The city is very quiet.,4605
0,Two people in swimsuits are sitting on a beach while a woman in native dress walks by with a basket balanced on her head.,Two people in hiking gear sit on a sunny rock and take a break.,4607
1,A man wearing an orange scarf is sitting on the grass with his legs crossed and his eyes closed,A man can not see at the moment.,4609
1,A brown dog in a field.,There is a dog in the field.,4611
0,A woman in a pink sweater sitting on a couch.,A woman is sitting on a couch and watching TV.,4614
1,A man in a Hawaiian print shirt walks behind a woman in a pink shirt down a sidewalk on Allen Street next to a brick wall with graffiti on it.,The man is wearing a hawaiian print shirt.,4618
0,A young boy wearing a tropical shirt scrubs his oven clean.,A boy cleans the kitchen for his mother.,4619
1,"A man and a woman, both pushing strollers with children in them, are stopped and looking at each other.",The man and the woman are looking after children,4620
0,A guy is looking at a girl that has a finger in her mouth.,A guy is curious about the girl.,4621
1,Two brown dogs stand in the surf and play with a small blue ball.,two brown dogs at the beach play with a blue ball,4632
1,A woman wearing a hood gives two peace signs while the man next to her claps and the woman behind her raises up her arms.,a woman in a hood,4633
0,A windsurfer is balancing on choppy water.,There is a windsurfer who fell on the ground.,4640
0,"An old man with a multicolored hat standing is standing front of a earth toned mosaic sign, with foreign language in the tiles.",The sign was blue,4646
0,A little girl with a yellow shirt and black shorts standing on a bed.,She napped in the crib.,4648
0,A few brown dogs play in some dirt near woods.,A yellow dog is looking up into a tree.,4650
0,A man runs toward another man who has fallen during a rodeo competition.,A man is running to help a man who tripped during a competition.,4652
1,A family rests next to a purse kiosk.,A group of people rests next to a kiosk.,4660
0,Two men staring into space.,The men are in an underground bunker.,4662
0,Two boys in button-up shirts and kakhis each standing on one leg.,Two kids are exercising.,4664
0,A person on a dirt bike is riding up a hill while people watch on the side.,A person is enjoying themselves.,4666
1,Asian woman standing near machinery give peace sign.,The Asian woman is near some machines.,4667
1,A group of men and woman are swimming.,a group of people are swimming,4669
1,The doctors urgently try to repair the leaking heart valve.,Doctors are working on a patient.,4670
1,A small child touches a wooden fence.,A child is outdoors.,4675
0,A man wearing all white and sunglasses hugs a woman from behind.,The cat is sitting in a chair.,4679
0,"A male soldier in green military fatigues, inspecting an old, metal weapon, placed on a bed of grass.",Nobody is inspecting.,4680
0,Girls wearing pink and blue uniforms are playing a soccer game.,Girls not wearing pink and blue uniforms,4682
1,A man standing on a railroad track taking a picture of the water between two bridges.,A man is standing on a raildroad,4683
0,"A man in a red shirt sits in a chair at a laundromat; the red hue of his shirt is repeated in the color of a tote bag suspended from the handle of a machine, a stripe painted on the wall, and the instructions posters on the wall.","The laundromat employee watches the clock, waiting for quitting time.",4684
1,A mom holding her child on a red sofa while they are both having fun.,The mom and her child are on the red sofa.,4686
0,Looking outside at a waiter serving some customers.,The customers are getting impatient.,4689
0,A man in a red shirt starts to cut a cake at a party.,The man is turning 70,4690
0,A girl in a white tank top posing with a guitar in front of a red Chevelle.,A girl in a white tank top looks around the store.,4692
0,A woman and three boys poling a boat,They are water skiing on dry land.,4693
0,A child doing a handstand on the beach.,A girl is doing a handstand.,4698
1,Two women with umbrellas are looking at a display.,The women can see.,4701
1,"A person wearing a striped shirt, blue jeans and blue sneakers stands on a rock in a brook.",A person is standing on a rock.,4702
0,A man in pets a dog on the chest at a park.,A man is petting the cat.,4703
0,"A white-haired, bearded man stands leans against a low wall next to a red cylinder reading ""clearance.""",The man is selling something on clearance.,4704
1,A man wearing a green shirt is taking a picture of something.,A man is taking a photo.,4712
1,Two young men one in a yellow sweatshirt and the other has no top on they are tossing a piece of green material.,One of the young men are shirtless.,4714
1,"Two people at the beach facing the water, both are sitting on an elevated wooden platform, wearing red shirts and their heads almost completely shielded by a mounted American flag.",Two people are near water.,4720
0,Men play in a soccer game.,Men are spending time together.,4722
1,A black dog and a white dog are wrestling on the ground.,The dogs wrestle.,4723
1,A man looks at the camera as he holds a small soldering iron near a magnifying glass and circuit board.,A man is soldering something and needs a magnifying glass to see clearly.,4728
1,Three young boys pay attention to something.,The three boys are young.,4729
1,a crowded beach full of lots of people,The beach is crowded with people.,4733
1,A dog leaps high in the air while another watches.,A dog is in the air.,4735
1,Boy poses in Halloween costume with funny hat.,Boy hams it up for the camera in his costume.,4736
0,A man in an orange safety vest is using a piece of machinery.,The man is taking a nap on a couch.,4738
0,People weaving with leaves.,Some people are burning leaves.,4739
1,Russian girls playing basketball.,Some girls playing,4743
0,"A man rock climbs up a very tall cliff, with a blue rope behind him.",A tall human climbing,4744
0,Groups of people are walking around Times Square in New York.,Some tall people walking.,4745
1,Snowboarder performing a trick high in the air over snow.,A human snowboarding,4746
1,Asian girl wearing headphones.,Girl wearing headphones,4748
0,A young child in a green shirt and a fisherman type hat near the water playing with a blue and white ball.,A young chile in a green shirt and hat plays with a beach ball next to the ocean.,4751
1,A little boy is climbing on the monkey bars at a playground.,There is a little boy.,4754
1,Scrunching one eye and aiming carefully at the pool table to sink a ball.,A person is playing pool.,4756
1,A person riding a dirt bike dangerously close to a cliff in a forest.,A person riding a dirt bike.,4760
0,Two young women speaking into a microphone.,Two women giving a speech on stage.,4765
0,Three women are chatting and looking around.,The men were talking.,4767
1,People are sitting outside in the sun.,People are sitting in the sun.,4768
1,A dog runs across the grassy field.,"There is one animal in this picture, and they are outside.",4769
1,A woman sitting and contemplating while sitting on a rock near a mountain.,A lady is sitting and thinking on top of a stone on a mountain.,4776
0,Two people wearing all black stand next to a blue wall with a city in the background.,The prostitutes in short red skirts stood next to the wall calling out to men in cars.,4778
1,A man paddles a canoe in a lake.,a man is paddling a canoe.,4781
0,A monkey is jumping towards another monkey on a smooth rock.,Monkeys are riding a bike.,4783
0,A woman is pushing a boy in a wagon near a sidewalk.,The woman is the boy's mother.,4784
1,A man is hitting a tennis ball in a professional match.,A man is playing in a tennis competition.,4788
0,A boy is skateboarding near the San Jose Museum of Art.,The boy is riding his bicycle.,4789
1,A man and a boy engage in a game of Ping-Pong.,Two people play ping pong.,4790
1,People in bathing suits are on a beach looking at a landform in the distance.,People in bathing suits are outdoors looking in the distance.,4791
0,Three girls playing jump rope outside.,One man playing inside.,4793
0,A dog runs across the street in front of the car,dog hit by car,4796
1,A group of people decorating gingerbread houses.,There are gingerbread houses.,4801
0,three men hike in the snow.,Three snowboarders are hiking to the top of a mountain.,4802
0,Cargo is being loaded onto a ship.,The crane lifts a container.,4803
1,"A surfer is about to attempt a large wave, he is also wearing a life jacket for protection.",A man surfs.,4806
0,An older woman washing something in a black wash basin.,The older lady is boarding a boat.,4809
0,A man in a striped shirt dancing with a woman in a black and white dress in front of onlookers.,The man is wearing a white shirt,4810
0,A group of young adults standing inside near a Pabst Blue Ribbon beer display.,A group of old men staring intently at an Ensure ad online.,4811
0,Three children bring tires up a dirt road toward a man wearing a red turban.,Children bring tires to their father.,4814
1,A young child riding a toy car.,The child is young,4815
1,Two young women are embracing at the side of a road and looking at an mp3 player.,Two people are looking at a device outside.,4818
0,A bowler has just released a bowling ball down the alley toward the pins.,A bowler is going to hit some pins.,4819
1,A Native American cultural group performs music for a crowd.,There is more than one person in the crowd.,4820
0,A little baby having a nap while covered in a blanket.,A baby is napping after a long monring.,4822
0,A woman in a black shirt is in a science lab looking at a beaker full of liquid.,The woman is skiing down a mountain.,4825
0,A few people watch several swimmers with fitted swimming caps swim in an Olympic-size swimming pool.,Some people are watching a group of swimmers in the summer.,4829
1,A young woman wearing snowshoes running on the snow wearing blue pants and a striped sweater in front of a brick building with two other people in the background also wearing snowshoes.,There are blue pants.,4835
0,A woman stands in the road looking off at the buildings in the distance.,A woman waits for her long lost lover to reappear.,4837
0,Four girls do backbends while playing outdoors.,A group of boys break their backs while outdoors.,4838
1,The animals coexist peacefully.,The animals are at peace.,4839
1,An operator in a gold hard hat and orange vest sits hunched over on a large piece of John Deere equipment.,An operator sits on top of a large piece of machinery.,4841
1,A lady is jogging and a man is riding a bicycle.,Some people are exercising.,4843
0,Some children watching fish in a pool.,the children feed the fish in the pool,4844
1,A woman stands over a copper bowl holding many burning incense.,A woman is on top of a bowl.,4845
0,"a bald man monitors a woman at a shooting range, both wearing sound muffling headphones, as she prepares to fire a gun.",The woman is shooting puppies as they fall out of the sky.,4850
0,A small child is climbing up playground equipment while hands reach toward her from behind bars.,A child is sitting on the ground.,4851
0,Two cheerleaders are doing leaps on a green field,Two girls are playing catch in a green field.,4854
1,"A lady is in a wheelchair on the corner of a street, and a man in a white shirt is about to cross the street.",The lady and man are outside.,4859
0,Eight women in dresses performing a dance routine.,The women perform a waltz.,4862
0,A man jumps off his horse at a rodeo.,A man wins the rodeo competition,4863
0,Two men are sitting on white chairs.,two gay lovers sit together,4867
0,Some people are walking through a narrow crevice in some rocks.,The people are swimming in the ocean.,4868
1,A fisherman fishes at the bank of a foggy river.,The humidity is high near the river.,4870
1,A guy with a mohawk is sweeping with a push broom.,A guy cleaning,4875
0,a young boy running through a water fountain,The boy ran into a lake.,4876
0,A crowd of people outside the Beachcomber bar and grill.,There is nobody outside of the bar.,4877
