label,sentence,sample_index
1,a wry affectionate delight,3344
1,the acting in pauline and paulette is good all round but what really sets the film apart is debrauwer s refusal to push the easy emotional buttons,3345
0,and adults will at least have a dream image of the west to savor whenever the film s lamer instincts are in the saddle,3348
1,this is a movie that refreshes the mind and spirit along with the body so original is its content look and style,3354
1,it can be safely recommended as a video dvd babysitter,3356
1,it s a very valuable film,3359
1,a compelling story of musical passion against governmental odds,3363
1,breheny s lensing of the new zealand and cook island locations captures both the beauty of the land and the people,3367
0,an almost unbearably morbid love story,3368
1,the wild thornberrys movie has all the sibling rivalry and general family chaos to which anyone can relate,3369
1,the gags that fly at such a furiously funny pace that the only rip off that we were aware of was the one we felt when the movie ended so damned soon,3373
1,the best film of the year 2002,3374
0,stripped almost entirely of such tools as nudity profanity and violence labute does manage to make a few points about modern man and his problematic quest for human connection,3376
1,smith finds amusing juxtapositions that justify his exercise,3380
1,a fresh entertaining comedy that looks at relationships minus traditional gender roles,3385
1,surprisingly the film is a hilarious adventure and i shamelessly enjoyed it,3387
1,brutally honest and told with humor and poignancy which makes its message resonate,3389
1,a pretty funny movie with most of the humor coming as before from the incongruous but chemically perfect teaming of crystal and de niro,3391
0,has enough gun battles and throwaway humor to cover up the yawning chasm where the plot should be,3394
1,but the performances of pacino williams and swank keep the viewer wide awake all the way through,3397
1,this is popcorn movie fun with equal doses of action cheese ham and cheek as well as a serious debt to the road warrior but it feels like unrealized potential,3401
1,a vivid sometimes surreal glimpse into the mysteries of human behavior,3415
1,peralta captures in luminous interviews and amazingly evocative film from three decades ago the essence of the dogtown experience,3417
1,without resorting to camp or parody haynes like sirk but differently has transformed the rhetoric of hollywood melodrama into something provocative rich and strange,3419
1,the performances are an absolute joy,3420
1,a quasi documentary by french filmmaker karim dridi that celebrates the hardy spirit of cuban music,3421
1,standing in the shadows of motown is the best kind of documentary one that makes a depleted yesterday feel very much like a brand new tomorrow,3427
0,exploitative and largely devoid of the depth or sophistication that would make watching such a graphic treatment of the crimes bearable,3430
0,the story is also as unoriginal as they come already having been recycled more times than i d care to count,3432
0,all the more disquieting for its relatively gore free allusions to the serial murders but it falls down in its attempts to humanize its subject,3436
0,while the ensemble player who gained notice in guy ritchie s lock stock and two smoking barrels and snatch has the bod he s unlikely to become a household name on the basis of his first starring vehicle,3440
0,enough said except film overboard,3444
0,here common sense flies out the window along with the hail of bullets none of which ever seem to hit sascha,3445
0,this 100 minute movie only has about 25 minutes of decent material,3446
0,as a remake it s a pale imitation,3448
0,it shows that some studios firmly believe that people have lost the ability to think and will forgive any shoddy product as long as there s a little girl on girl action,3449
0,the rest of the film is dudsville,3451
0,our culture is headed down the toilet with the ferocity of a frozen burrito after an all night tequila bender and i know this because i ve seen jackass the movie,3452
0,the criticism never rises above easy cynical potshots at morally bankrupt characters,3453
0,payami tries to raise some serious issues about iran s electoral process but the result is a film that s about as subtle as a party political broadcast,3457
0,most of the problems with the film do n t derive from the screenplay but rather the mediocre performances by most of the actors involved,3461
0,the effort is sincere and the results are honest but the film is so bleak that it s hardly watchable,3462
0,to the civilized mind a movie like ballistic ecks vs sever is more of an ordeal than an amusement,3465
0,equlibrium could pass for a thirteen year old s book report on the totalitarian themes of 1984 and farenheit 451,3466
0,though her fans will assuredly have their funny bones tickled others will find their humor seeking dollars best spent elsewhere,3472
1,watching the chemistry between freeman and judd however almost makes this movie worth seeing,3474
0,unfortunately there is almost nothing in this flat effort that will amuse or entertain them either,3476
0,the biggest problem with roger avary s uproar against the mpaa is that even in all its director s cut glory he s made a film that s barely shocking barely interesting and most of all barely anything,3486
0,the adventures of pluto nash is a big time stinker,3490
0,deadly dull pointless meditation on losers in a gone to seed hotel,3495
0,one can only assume that the jury who bestowed star hoffman s brother gordy with the waldo salt screenwriting award at 2002 s sundance festival were honoring an attempt to do something different over actually pulling it off,3496
0,sex ironically has little to do with the story which becomes something about how lame it is to try and evade your responsibilities and that you should never ever leave a large dog alone with a toddler,3498
0,the script covers huge heavy topics in a bland surfacey way that does n t offer any insight into why for instance good things happen to bad people,3500
0,the code talkers deserved better than a hollow tribute,3502
1,can you bear the laughter,3506
0,there s no point of view no contemporary interpretation of joan s prefeminist plight so we re left thinking the only reason to make the movie is because present standards allow for plenty of nudity,3507
0,beware the quirky brit com,3508
1,has its moments and almost as many subplots,3510
0,the gags and the script are a mixed bag,3511
0,completely awful iranian drama as much fun as a grouchy ayatollah in a cold mosque,3512
0,there s no point in extracting the bare bones of byatt s plot for purposes of bland hollywood romance,3514
0,the most offensive thing about the movie is that hollywood expects people to pay to see it,3517
0,terminally brain dead production,3521
0,some episodes work some do n t,3522
0,not only are the film s sopranos gags incredibly dated and unfunny they also demonstrate how desperate the makers of this we re doing it for the cash sequel were,3526
0,it s a drag how nettelbeck sees working women or at least this working woman for whom she shows little understanding,3530
0,it s also curious to note that this film like the similarly ill timed antitrust is easily as bad at a fraction the budget,3531
0,the problem is that van wilder does little that is actually funny with the material,3533
0,even in the summertime the most restless young audience deserves the dignity of an action hero motivated by something more than franchise possibilities,3546
0,plodding peevish and gimmicky,3549
1,though this saga would be terrific to read about it is dicey screen material that only a genius should touch,3553
0,confusion is one of my least favourite emotions especially when i have to put up with 146 minutes of it,3556
0,putting the primitive murderer inside a high tech space station unleashes a pandora s box of special effects that run the gamut from cheesy to cheesier to cheesiest,3561
0,with or without ballast tanks k 19 sinks to a harrison ford low,3564
0,this 10th film in the series looks and feels tired,3566
0,i found myself growing more and more frustrated and detached as vincent became more and more abhorrent,3568
0,there s nothing to gain from watching they,3569
0,it finds no way to entertain or inspire its viewers,3572
0,a cleverly crafted but ultimately hollow mockumentary,3577
0,it s tommy s job to clean the peep booths surrounding her and after viewing this one you ll feel like mopping up too,3579
0,such a bad movie that its luckiest viewers will be seated next to one of those ignorant pinheads who talk throughout the show,3581
0,if you go into the theater expecting a scary action packed chiller you might soon be looking for a sign,3582
0,the dialogue is very choppy and monosyllabic despite the fact that it is being dubbed,3584
1,there s undeniable enjoyment to be had from films crammed with movie references but the fun wears thin then out when there s nothing else happening,3587
0,it s an 88 minute highlight reel that s 86 minutes too long,3591
0,the acting is n t much better,3594
0,a not so divine secrets of the ya ya sisterhood with a hefty helping of re fried green tomatoes,3595
0,this cloying voices from the other side story is hell,3596
1,a suffocating rape payback horror show that hinges on the subgenre s most enabling victim and an ebullient affection for industrial model meat freezers,3597
0,star trek was kind of terrific once but now it is a copy of a copy of a copy,3598
0,puts on airs of a hal hartley wannabe film without the vital comic ingredient of the hilarious writer director himself,3600
0,although disney follows its standard formula in this animated adventure it feels more forced than usual,3602
0,the results are far more alienating than involving,3609
0,bogdanich is unashamedly pro serbian and makes little attempt to give voice to the other side,3610
0,an alternately raucous and sappy ethnic sitcom you d be wise to send your regrets,3623
0,this is the kind of movie during which you want to bang your head on the seat in front of you at its cluelessness at its idiocy at its utterly misplaced earnestness,3627
1,all in all road to perdition is more in love with strangeness than excellence,3629
0,an inelegant combination of two unrelated shorts that falls far short of the director s previous work in terms of both thematic content and narrative strength,3633
0,though this rude and crude film does deliver a few gut busting laughs its digs at modern society are all things we ve seen before,3636
0,although it tries to be much more it s really just another major league,3637
0,astonishing is n t the word neither is incompetent incoherent or just plain crap,3638
0,to better understand why this did n t connect with me would require another viewing and i wo n t be sitting through this one again that in itself is commentary enough,3640
0,diane lane s sophisticated performance ca n t rescue adrian lyne s unfaithful from its sleazy moralizing,3642
0,not at all clear what it s trying to say and even if it were i doubt it would be all that interesting,3643
0,swimfan falls victim to sloppy plotting an insultingly unbelievable final act and a villainess who is too crazy to be interesting,3644
0,this remake of lina wertmuller s 1975 eroti comedy might just be the biggest husband and wife disaster since john and bo derek made the ridiculous bolero,3645
0,woo has as much right to make a huge action sequence as any director but how long will filmmakers copy the saving private ryan battle scenes before realizing steven spielberg got it right the first time,3663
0,there s no good answer to that one,3665
0,the direction occasionally rises to the level of marginal competence but for most of the film it is hard to tell who is chasing who or why,3672
0,looks more like a travel agency video targeted at people who like to ride bikes topless and roll in the mud than a worthwhile glimpse of independent community guiding lights,3675
0,given too much time to consider the looseness of the piece the picture begins to resemble the shapeless grasping actors workshop that it is,3676
0,they kept much of the plot but jettisoned the stuff that would make this a moving experience for people who have n t read the book,3677
0,this dreadfully earnest inversion of the concubine love triangle eschews the previous film s historical panorama and roiling pathos for bug eyed mugging and gay niche condescension,3681
0,what starts off as a potentially incredibly twisting mystery becomes simply a monster chase film,3687
0,directed without the expected flair or imagination by hong kong master john woo windtalkers airs just about every cliche in the war movie compendium across its indulgent two hour and fifteen minute length,3695
1,it s a very tasteful rock and roll movie,3696
0,the setting turns out to be more interesting than any of the character dramas which never reach satisfying conclusions,3701
0,as an entertainment destination for the general public kung pow sets a new benchmark for lameness,3702
0,no laughs,3709
0,throw smoochy from the train,3713
0,eventually they will have a showdown but by then your senses are as mushy as peas and you do n t care who fires the winning shot,3714
0,the result however well intentioned is ironically just the sort of disposable kitchen sink homage that illustrates why the whole is so often less than the sum of its parts in today s hollywood,3719
0,77 minutes of pokemon may not last 4ever it just seems like it does,3723
0,a movie you observe rather than one you enter into,3726
0,unsurprisingly the way this all works out makes the women look more like stereotypical caretakers and moral teachers instead of serious athletes,3730
0,the movie is as padded as allen s jelly belly,3735
0,resident evil is n t a product of its cinematic predecessors so much as an mtv sugar hysteria and playstation cocktail,3736
0,resembles a soft porn brian de palma pastiche,3738
1,woody allen can write and deliver a one liner as well as anybody,3741
0,devoid of any of the qualities that made the first film so special,3743
0,all movie long city by the sea swings from one approach to the other but in the end it stays in formula which is a waste of de niro mcdormand and the other good actors in the cast,3744
0,however sincere it may be the rising place never quite justifies its own existence,3746
0,parker updates the setting in an attempt to make the film relevant today without fully understanding what it was that made the story relevant in the first place,3747
1,it s sort of a 21st century morality play with a latino hip hop beat,3748
0,it s impossible to even categorize this as a smutty guilty pleasure,3756
0,see clockstoppers if you have nothing better to do with 94 minutes,3760
1,there are enough throwaway references to faith and rainbows to plant smile button faces on that segment of the populace that made a walk to remember a niche hit,3762
0,yes i have given this movie a rating of zero,3763
1,children and adults enamored of all things pokemon wo n t be disappointed,3766
0,cloaks a familiar anti feminist equation career kids misery in tiresome romantic comedy duds,3769
0,the animation and game phenomenon that peaked about three years ago is actually dying a slow death if the poor quality of pokemon 4 ever is any indication,3772
0,anyone else who may for whatever reason be thinking about going to see this movie is hereby given fair warning,3775
0,mr soderbergh s direction and visual style struck me as unusually and unimpressively fussy and pretentious,3776
0,it makes me feel weird thinking about all the bad things in the world like puppies with broken legs and butterflies that die and movies starring pop queens,3777
1,director tom dey demonstrated a knack for mixing action and idiosyncratic humor in his charming 2000 debut shanghai noon but showtime s uninspired send up of tv cop show cliches mostly leaves him shooting blanks,3778
0,the sheer dumbness of the plot other than its one good idea and the movie s inescapable air of sleaziness get you down,3788
1,likely to have decades of life as a classic movie franchise,3791
0,just as the lousy tarantino imitations have subsided here comes the first lousy guy ritchie imitation,3797
0,the movie attempts to mine laughs from a genre the gangster crime comedy that wore out its welcome with audiences several years ago and its cutesy reliance on movie specific cliches is n t exactly endearing,3798
0,the problem with antwone fisher is that it has a screenplay written by antwone fisher based on the book by antwone fisher,3804
0,falsehoods pile up undermining the movie s reality and stifling its creator s comic voice,3810
0,a mechanical action comedy whose seeming purpose is to market the charismatic jackie chan to even younger audiences,3811
0,one of the most incoherent features in recent memory,3812
0,eight legged freaks,3814
0,none of this so called satire has any sting to it as if woody is afraid of biting the hand that has finally to some extent warmed up to him,3818
0,i ve had more interesting and dare i say thematically complex bowel movements than this long on the shelf point and shoot exercise in gimmicky crime drama,3823
0,a weak and ineffective ghost story without a conclusion or pay off,3828
1,half past dead is just such an achievement,3840
0,adults other than the parents will be hard pressed to succumb to the call of the wild,3843
0,no amount of blood and disintegrating vampire cadavers can obscure this movie s lack of ideas,3845
0,below is well below expectations,3847
0,it does n t work as either,3850
0,given the fact that virtually no one is bound to show up at theatres for it the project should have been made for the tube,3851
1,jonathan parker s bartleby should have been the be all end all of the modern office anomie films,3853
0,there may have been a good film in trouble every day but it is not what is on the screen,3854
0,you leave feeling like you ve endured a long workout without your pulse ever racing,3860
0,in theory a middle aged romance pairing clayburgh and tambor sounds promising but in practice it s something else altogether clownish and offensive and nothing at all like real life,3863
1,eventually arrives at its heart as simple self reflection meditation,3868
0,the tuxedo was n t just bad it was as my friend david cross would call it hungry man portions of bad,3876
0,if the predictability of bland comfort food appeals to you then the film is a pleasant enough dish,3884
0,a pleasant and engaging enough sit but in trying to have the best of both worlds it ends up falling short as a whole,3888
0,a tired unimaginative and derivative variation of that already shallow genre,3890
0,kirshner and monroe seem to be in a contest to see who can out bad act the other,3894
0,the master of disguise represents adam sandler s latest attempt to dumb down the universe,3899
0,this is an ungainly movie ill fitting with its elbows sticking out where the knees should be,3900
0,everything s serious poetic earnest and sadly dull,3902
0,what ultimately makes windtalkers a disappointment is the superficial way it deals with its story,3911
0,as a story of dramatic enlightenment the screenplay by billy ray and terry george leaves something to be desired,3913
0,bad company has one of the most moronic screenplays of the year full of holes that will be obvious even to those who are n t looking for them,3920
0,despite an impressive roster of stars and direction from kathryn bigelow the weight of water is oppressively heavy,3923
0,we ve liked klein s other work but rollerball left us cold,3924
0,they were afraid to show this movie to reviewers before its opening afraid of the bad reviews they thought they d earn,3925
0,nohe has made a decent intro documentary but he feels like a spectator and not a participant,3928
0,a 94 minute travesty of unparalleled proportions writer director parker seems to go out of his way to turn the legendary wit s classic mistaken identity farce into brutally labored and unfunny hokum,3930
0,as if drop dead gorgeous was n t enough this equally derisive clunker is fixated on the spectacle of small town competition,3943
0,and in a sense that s a liability,3952
0,it s easy to love robin tunney she s pretty and she can act but it gets harder and harder to understand her choices,3953
0,seagal ran out of movies years ago and this is just the proof,3959
0,jackass is a vulgar and cheap looking version of candid camera staged for the marquis de sade set,3962
1,children christian or otherwise deserve to hear the full story of jonah s despair in all its agonizing catch 22 glory even if they spend years trying to comprehend it,3963
0,the kind of movie you see because the theater has air conditioning,3965
0,an uneven mix of dark satire and childhood awakening,3969
0,the images lack contrast are murky and are frequently too dark to be decipherable,3972
0,as the movie dragged on i thought i heard a mysterious voice and felt myself powerfully drawn toward the light the light of the exit sign,3974
0,is anyone else out there getting tired of the whole slo mo double pistoled ballistic pyrotechnic hong kong action aesthetic,3981
0,serving sara is little more than a mall movie designed to kill time,3983
0,it labours as storytelling,3987
0,lawrence should stick to his day job,3990
1,he s a better actor than a standup comedian,3991
1,a well made indieflick in need of some trims and a more chemistry between its stars,3993
0,the plot grows thin soon and you find yourself praying for a quick resolution,3998
0,too bad maggio could n t come up with a better script,3999
0,much of the cast is stiff or just plain bad,4000
0,as plain and pedestrian as catsup,4005
0,whatever satire lucky break was aiming for it certainly got lost in the soon to be forgettable section of the quirky rip off prison romp pile,4007
0,the package in which this fascinating and timely content comes wrapped is disappointingly generic,4009
0,all the movie s narrative gymnastics ca n t disguise the fact that it s inauthentic at its core and that its story just is n t worth telling,4014
0,this mild mannered farce directed by one of its writers john c walsh is corny in a way that bespeaks an expiration date passed a long time ago,4018
0,kapur s contradictory feelings about his material result in a movie that works against itself,4021
0,animated drivel meant to enhance the self image of drooling idiots,4023
0,jacobi the most fluent of actors is given relatively dry material from nijinsky s writings to perform and the visuals even erotically frank ones become dullingly repetitive,4026
1,crudup s screen presence is the one thing that holds interest in the midst of a mushy existential exploration of why men leave their families,4027
0,an incredibly narrow in joke targeted to the tiniest segment of an already obscure demographic,4029
0,then you get another phone call warning you that if the video is n t back at blockbuster before midnight you re going to face frightening late fees,4033
0,those of you who are not an eighth grade girl will most likely doze off during this one,4036
0,90 punitive minutes of eardrum dicing gunplay screeching metal smashups and flaccid odd couple sniping,4042
0,never capitalizes on this concept and opts for the breezy and amateurish feel of an after school special on the subject of tolerance,4044
0,after a while hoffman s quirks and mannerisms particularly his penchant for tearing up on cue things that seem so real in small doses become annoying and artificial,4045
0,a surprisingly flat retread hobbled by half baked setups and sluggish pacing,4052
0,lots of effort and intelligence are on display but in execution it is all awkward static and lifeless rumblings,4057
0,their parents would do well to cram earplugs in their ears and put pillowcases over their heads for 87 minutes,4061
0,for all its violence the movie is remarkably dull with only caine making much of an impression,4062
0,several uninteresting unlikeable people do bad things to and with each other in unfaithful,4064
0,why anyone who is not a character in this movie should care is beyond me,4065
1,howard conjures the past via surrealist flourishes so overwrought you d swear he just stepped out of a buñuel retrospective,4067
0,it s not a bad premise just a bad movie,4068
0,an already thin story boils down to surviving invaders seeking an existent anti virus,4069
0,by the time the surprise ending is revealed interest can not be revived,4070
0,a soulless jumble of ineptly assembled cliches and pabulum that plays like a 95 minute commercial for nba properties,4079
0,i did go back and check out the last 10 minutes but these were more repulsive than the first 30 or 40 minutes,4090
0,white has n t developed characters so much as caricatures one dimensional buffoons that get him a few laughs but nothing else,4097
0,for all its brilliant touches dragon loses its fire midway nearly flickering out by its perfunctory conclusion,4106
0,i have to admit that i am baffled by jason x,4107
0,instead of a witty expose on the banality and hypocrisy of too much kid vid we get an ugly mean spirited lashing out by an adult who s apparently been forced by his kids to watch too many barney videos,4109
0,dogtown is hollow self indulgent and worst of all boring,4111
0,is a crime that should be punishable by chainsaw,4115
0,a frustrating tweener too slick contrived and exploitative for the art houses and too cynical small and decadent for the malls,4116
1,what s surprising about this traditional thriller moderately successful but not completely satisfying is exactly how genteel and unsurprising the execution turns out to be,4117
0,frankly it s pretty stupid,4120
0,quite frankly i ca n t see why any actor of talent would ever work in a mcculloch production again if they looked at how this movie turned out,4123
0,my precious new star wars movie is a lumbering wheezy drag,4124
0,consider the film a celluloid litmus test for the intellectual and emotional pedigree of your date and a giant step backward for a director i admire,4130
0,a boring pretentious muddle that uses a sensational real life 19th century crime as a metaphor for well i m not exactly sure what and has all the dramatic weight of a raindrop,4131
0,sheridan had a wonderful account to work from but curiously he waters it down turning grit and vulnerability into light reading,4132
0,heavy with flabby rolls of typical toback machinations,4133
0,it is very difficult to care about the character and that is the central flaw of the film,4134
0,snow dogs finds its humour in a black man getting humiliated by a pack of dogs who are smarter than him,4135
0,whole stretches of the film may be incomprehensible to moviegoers not already clad in basic black,4136
0,ends up offering nothing more than the latest schwarzenegger or stallone flick would,4138
0,has nothing good to speak about other than the fact that it is relatively short tries its best to hide the fact that seagal s overweight and out of shape,4142
0,a pathetically inane and unimaginative cross between xxx and vertical limit,4143
0,every sequel you skip will be two hours gained,4146
0,but the feelings evoked in the film are lukewarm and quick to pass,4150
1,chamber of secrets will find millions of eager fans,4156
1,too clever by about nine tenths,4158
0,like the hanks character he s a slow study the action is stilted and the tabloid energy embalmed,4164
1,a bold and lovely experiment that will almost certainly bore most audiences into their own brightly colored dreams,4167
0,my own minority report is that it stinks,4170
0,trying to make head or tail of the story in the hip hop indie snipes is enough to give you brain strain and the pay off is negligible,4171
0,with very little to add beyond the dark visions already relayed by superb recent predecessors like swimming with sharks and the player this latest skewering may put off insiders and outsiders alike,4175
0,without a fresh infusion of creativity 4ever is neither a promise nor a threat so much as wishful thinking,4177
0,unlike scorsese s mean streets ash wednesday is essentially devoid of interesting characters or even a halfway intriguing plot,4178
0,being unique does n t necessarily equate to being good no matter how admirably the filmmakers have gone for broke,4179
0,nothing more than an amiable but unfocused bagatelle that plays like a loosely connected string of acting workshop exercises,4185
0,what remains is a variant of the nincompoop benigni persona here a more annoying though less angry version of the irresponsible sandlerian manchild undercut by the voice of the star of road trip,4186
0,take away the controversy and it s not much more watchable than a mexican soap opera,4188
0,a lot of talent is wasted in this crass low wattage endeavor,4191
0,about one in three gags in white s intermittently wise script hits its mark the rest are padding unashamedly appropriated from the teen exploitation playbook,4193
0,it s probably not easy to make such a worthless film,4197
0,for a guy who has waited three years with breathless anticipation for a new hal hartley movie to pore over no such thing is a big letdown,4199
0,after you laugh once maybe twice you will have completely forgotten the movie by the time you get back to your car in the parking lot,4202
0,in the era of the sopranos it feels painfully redundant and inauthentic,4203
0,if only merchant paid more attention the story,4206
0,too contrived to be as naturally charming as it needs to be,4208
1,not the great american comedy but if you liked the previous movies in the series you ll have a good time with this one too,4212
1,for all the charm of kevin kline and a story that puts old fashioned values under the microscope there s something creepy about this movie,4218
0,those who are not acquainted with the author s work on the other hand may fall fast asleep,4223
0,if you re looking for a story do n t bother,4225
0,full frontal had no effect and elicited no sympathies for any of the characters,4226
0,by that measure it is a failure,4227
0,the audience when i saw this one was chuckling at all the wrong times and that s a bad sign when they re supposed to be having a collective heart attack,4232
0,you get the impression that writer and director burr steers knows the territory but his sense of humor has yet to lose the smug self satisfaction usually associated with the better private schools,4234
0,why did they deem it necessary to document all this emotional misery,4238
0,formulaic to the 51st power more like,4242
0,howard and his co stars all give committed performances but they re often undone by howard s self conscious attempts to find a literary filmmaking style to match his subject,4243
1,first time writer director dylan kidd also has a good ear for dialogue and the characters sound like real people,4249
0,the jokes are sophomoric stereotypes are sprinkled everywhere and the acting ranges from bad to bodacious,4255
0,the movie is a lumbering load of hokum but it s at least watchable,4261
0,the first fatal attraction was vile enough,4263
0,this bond film goes off the beaten path not necessarily for the better,4265
0,the elements were all there but lack of a pyschological center knocks it flat,4268
0,a loud low budget and tired formula film that arrives cloaked in the euphemism urban drama,4276
0,the movie has a script by paul pender made of wood and it s relentlessly folksy a procession of stagy set pieces stacked with binary oppositions,4277
0,a pathetic exploitation film that tries to seem sincere and just seems worse for the effort,4278
0,meyjes s movie like max rothman s future does not work,4281
0,what s needed so badly but what is virtually absent here is either a saving dark humor or the feel of poetic tragedy,4282
0,one of those strained caper movies that s hardly any fun to watch and begins to vaporize from your memory minutes after it ends,4285
0,needed a little less bling bling and a lot more romance,4286
0,cal is an unpleasantly shallow and immature character with whom to spend 110 claustrophobic minutes,4289
0,a cautionary tale about the folly of superficiality that is itself endlessly superficial,4293
0,nothing more than a widget cranked out on an assembly line to see if stupid americans will get a kick out of goofy brits with cute accents performing ages old slapstick and unfunny tricks,4297
0,this is a film tailor made for those who when they were in high school would choose the cliff notes over reading a full length classic,4298
0,a jumbled fantasy comedy that did not figure out a coherent game plan at scripting shooting or post production stages,4300
0,never comes together as a coherent whole,4311
0,an unintentionally surreal kid s picture in which actors in bad bear suits enact a sort of inter species parody of a vh1 behind the music episode,4312
0,a mawkish self parody that plays like some weird masterpiece theater sketch with neither a point of view nor a compelling reason for being,4321
0,a film that suffers because of its many excesses,4324
0,cq may one day be fondly remembered as roman coppola s brief pretentious period before going on to other films that actually tell a story worth caring about,4330
0,that s because relatively nothing happens,4337
0,there s not a spark of new inspiration in it just more of the same done with noticeably less energy and imagination,4341
0,romething s really wrong with this ricture,4344
0,its salient points are simultaneously buried drowned and smothered in the excesses of writer director roger avary,4345
0,i m not sure these words have ever been together in the same sentence this erotic cannibal movie is boring,4346
0,eight legged freaks wo n t join the pantheon of great monster science fiction flicks that we have come to love,4356
0,a kilted jackson is an unsettling sight and indicative of his if you will out of kilter character who rambles aimlessly through ill conceived action pieces,4360
0,contrived awkward and filled with unintended laughs the film shows signs that someone other than the director got into the editing room and tried to improve things by making the movie go faster,4361
0,the film lapses too often into sugary sentiment and withholds delivery on the pell mell pyrotechnics its punchy style promises,4363
0,the only question is to determine how well the schmaltz is manufactured to assess the quality of the manipulative engineering,4364
0,moves in such odd plot directions and descends into such message mongering moralism that its good qualities are obscured,4380
0,bad is the operative word for bad company and i do n t mean that in a good way,4388
0,though frida is easier to swallow than julie taymor s preposterous titus the eye candy here lacks considerable brio,4389
1,drumline is the mere suggestion albeit a visually compelling one of a fully realized story,4390
0,the story is forgive me a little thin and the filmmaking clumsy and rushed,4396
0,the only way to tolerate this insipid brutally clueless film might be with a large dose of painkillers,4403
0,like a can of 2 day old coke,4408
0,other than a mildly engaging central romance hospital is sickly entertainment at best and mind destroying cinematic pollution at worst,4413
0,outside of burger s desire to make some kind of film it s really unclear why this project was undertaken,4415
0,it gets old quickly,4422
0,a cinematic disaster so inadvertently sidesplitting it s worth the price of admission for the ridicule factor alone,4425
0,skip this dreck rent animal house and go back to the source,4426
0,we just do n t really care too much about this love story,4429
0,in that setting their struggle is simply too ludicrous and borderline insulting,4430
0,uzumaki s interesting social parallel and defiant aesthetic seems a prostituted muse,4432
1,large budget notwithstanding the movie is such a blip on the year s radar screen that it s tempting just to go with it for the ride,4433
0,feels familiar and tired,4435
0,an uneven look into a grim future that does n t come close to the level of intelligence and visual splendour that can be seen in other films based on philip k dick stories,4444
0,the only thing to fear about fear dot com is hitting your head on the theater seat in front of you when you doze off thirty minutes into the film,4451
0,it s too interested in jerking off in all its byzantine incarnations to bother pleasuring its audience,4452
0,impostor ca n t think of a thing to do with these characters except have them run through dark tunnels fight off various anonymous attackers and evade elaborate surveillance technologies,4455
0,there s a choppy surface effect feeling to the whole enterprise,4459
0,does n t get the job done running off the limited chemistry created by ralph fiennes and jennifer lopez,4460
0,poor editing bad bluescreen and ultra cheesy dialogue highlight the radical action,4465
0,it s splash without the jokes,4468
0,the château would have been benefited from a sharper cleaner script before it went in front of the camera,4469
1,it s better than the phantom menace,4473
0,but unless you re an absolute raving star wars junkie it is n t much fun,4474
0,a standard police oriented drama that were it not for de niro s participation would have likely wound up a tnt original,4476
0,a clumsily manufactured exploitation flick a style free exercise in manipulation and mayhem,4484
0,the whole affair true story or not feels incredibly hokey it comes off like a hallmark commercial,4485
0,tara reid plays a college journalist but she looks like the six time winner of the miss hawaiian tropic pageant so i do n t know what she s doing in here,4488
0,it s been 13 months and 295 preview screenings since i last walked out on a movie but resident evil really earned my indignant preemptive departure,4491
0,this picture is mostly a lump of run of the mill profanity sprinkled with a few remarks so geared toward engendering audience sympathy that you might think he was running for office or trying to win over a probation officer,4492
0,but the movie s narrative hook is way too muddled to be an effectively chilling guilty pleasure,4493
1,though it goes further than both anyone who has seen the hunger or cat people will find little new here but a tasty performance from vincent gallo lifts this tale of cannibal lust above the ordinary,4494
0,a blair witch style adventure that plays like a bad soap opera with passable performances from everyone in the cast,4495
0,diaz wears out her welcome in her most charmless performance,4496
0,it is too bad that this likable movie is n t more accomplished,4497
0,the plot has a number of holes and at times it s simply baffling,4499
0,brainless but enjoyably over the top the retro gang melodrama deuces wild represents fifties teen gang machismo in a way that borders on rough trade homo eroticism,4501
0,it would be great to see this turd squashed under a truck preferably a semi,4514
0,he fails,4521
0,by turns numbingly dull witted and disquietingly creepy,4524
0,a bland animated sequel that hardly seems worth the effort,4530
0,otherwise this could be a passable date film,4533
0,the director with his fake backdrops and stately pacing never settles on a consistent tone,4540
0,the director seems to take an unseemly pleasure in the characters misery and at the same time to congratulate himself for having the guts to confront it,4542
0,this dubious product of a college spawned colgate u comedy ensemble known as broken lizard plays like a mix of cheech and chong and chips,4543
0,the movie does n t think much of its characters its protagonist or of us,4544
0,with minimal imagination you could restage the whole thing in your bathtub,4547
0,nights feels more like a quickie tv special than a feature film it s not even a tv special you d bother watching past the second commercial break,4548
0,although visually striking and slickly staged it s also cold grey antiseptic and emotionally desiccated,4549
0,it s not as awful as some of the recent hollywood trip tripe but it s far from a groundbreaking endeavor,4551
0,the corpse count ultimately overrides what little we learn along the way about vicarious redemption,4555
0,even the hastily and amateurishly drawn animation can not engage,4565
0,kung pow is oedekerk s realization of his childhood dream to be in a martial arts flick and proves that sometimes the dreams of youth should remain just that,4566
1,but certainly hard to hate,4569
0,greaseballs mob action comedy,4571
0,louiso lets the movie dawdle in classic disaffected indie film mode and brother hoffman s script stumbles over a late inning twist that just does n t make sense,4572
0,the movie straddles the fence between escapism and social commentary and on both sides it falls short,4573
0,patchy combination of soap opera low tech magic realism and at times ploddingly sociological commentary,4579
0,stevens is so stoked to make an important film about human infidelity and happenstance that he tosses a kitchen sink onto a story already overladen with plot conceits,4580
0,hollywood ending is the most disappointing woody allen movie ever,4583
0,it s just hard to believe that a life like this can sound so dull,4585
